datetime	u_wind	v_wind	Tair	RelHum	SolRad	AirPres	CC
2010-03-02 02:00:00	2.057	-8.026	-5.535	93.542	0.96	992.837	1
2010-03-02 03:00:00	2.563	-8.385	-6.008	92.542	0.842	993.229	1
2010-03-02 04:00:00	3.01	-7.719	-6.422	92.458	0.503	993.775	1
2010-03-02 05:00:00	3.255	-6.781	-6.685	92.542	0.152	994.329	1
2010-03-02 06:00:00	3.331	-5.826	-6.87	92	0	994.829	1
2010-03-02 07:00:00	3.752	-5.045	-7.097	91.542	1.374	995.375	1
2010-03-02 08:00:00	4.161	-4.841	-7.42	91	17.482	995.975	0.98
2010-03-02 09:00:00	4.223	-4.467	-7.527	91	80.662	996.529	0.94
2010-03-02 10:00:00	4.411	-3.997	-7.335	90.542	150.867	997.029	0.9
2010-03-02 11:00:00	4.815	-3.434	-7.022	90	187.192	997.529	0.88
2010-03-02 12:00:00	5.087	-3.251	-6.588	90	204.754	997.983	0.88
2010-03-02 13:00:00	4.918	-3.412	-6.028	90	200.525	998.429	0.88
2010-03-02 14:00:00	4.852	-3.412	-5.525	90	191.033	998.837	0.9
2010-03-02 15:00:00	5.006	-3.509	-5.3	90.458	161.087	999.229	0.94
2010-03-02 16:00:00	5.152	-3.326	-5.212	91.458	110.45	999.683	0.98
2010-03-02 17:00:00	5.081	-2.764	-5.23	92.458	60.136	1000.083	1
2010-03-02 18:00:00	5.11	-2.102	-5.248	93.458	22.748	1000.529	1
2010-03-02 19:00:00	5.089	-1.6	-5.297	93.542	1.374	1000.754	1
2010-03-02 20:00:00	5.163	-1.632	-5.203	92.083	0	1000.7	1
2010-03-02 21:00:00	5.465	-1.988	-5.135	90.542	0	1000.883	1
2010-03-02 22:00:00	5.224	-2.413	-5.432	90.917	0	1001.192	1
2010-03-02 23:00:00	4.897	-2.841	-5.527	92.458	0	1001.392	1
2010-03-03 00:00:00	4.979	-3.137	-5.367	93.458	0	1001.775	1
2010-03-03 01:00:00	4.774	-3.246	-5.15	94	0	1002.192	1
2010-03-03 02:00:00	4.812	-3.172	-5.055	93.542	0	1002.3	1
2010-03-03 03:00:00	4.806	-3.501	-5.07	93.458	0	1002.392	1
2010-03-03 04:00:00	4.464	-3.937	-5.345	93.542	0	1002.638	1
2010-03-03 05:00:00	4.566	-3.624	-5.843	92.542	0	1002.983	0.92
2010-03-03 06:00:00	4.639	-3.684	-6.437	90.167	0	1003.337	0.76
2010-03-03 07:00:00	4.204	-4.206	-7.305	86.625	1.174	1003.638	0.59
2010-03-03 08:00:00	4.354	-3.667	-8.685	83.625	25.904	1003.937	0.46
2010-03-03 09:00:00	4.698	-3.065	-9.353	80.167	108.036	1004.1	0.38
2010-03-03 10:00:00	4.52	-3.755	-8.667	77.083	240.196	1004.329	0.3
2010-03-03 11:00:00	4.284	-4.515	-7.872	76.917	342.2	1004.737	0.36
2010-03-03 12:00:00	4.294	-5.159	-7.022	79.375	329.15	1005.129	0.62
2010-03-03 13:00:00	4.524	-5.379	-6.357	82.375	274.017	1005.629	0.86
2010-03-03 14:00:00	4.746	-4.887	-6.075	84.917	257.9	1006.037	1
2010-03-03 15:00:00	4.708	-4.815	-5.755	86.458	224.908	1006.429	1
2010-03-03 16:00:00	4.743	-4.76	-5.463	89.292	150.746	1006.792	1
2010-03-03 17:00:00	4.673	-4.299	-5.323	92	69.717	1007.083	1
2010-03-03 18:00:00	4.714	-4.181	-5.262	92.917	19.266	1007.437	1
2010-03-03 19:00:00	4.804	-4.135	-5.255	93.542	1.125	1007.692	1
2010-03-03 20:00:00	4.986	-4.006	-5.225	93	0	1007.754	1
2010-03-03 21:00:00	4.901	-4.12	-5.162	93.458	0	1007.746	1
2010-03-03 22:00:00	4.529	-4.476	-5.063	94	0	1007.892	1
2010-03-03 23:00:00	4.058	-4.894	-4.9	93.542	0	1008.092	1
2010-03-04 00:00:00	3.406	-6.011	-4.775	91.625	0.168	1008.246	1
2010-03-04 01:00:00	2.925	-6.839	-4.852	91.375	0.24	1008.392	1
2010-03-04 02:00:00	3.082	-6.297	-5.07	92.542	0.048	1008.546	1
2010-03-04 03:00:00	3.407	-5.655	-5.277	92.458	0	1008.646	1
2010-03-04 04:00:00	3.718	-5.129	-5.592	93	0	1008.792	1
2010-03-04 05:00:00	3.381	-5.519	-5.74	93	0	1008.946	1
2010-03-04 06:00:00	2.67	-6.679	-5.595	92.542	0.442	1009.229	1
2010-03-04 07:00:00	2.122	-7.622	-5.583	91.542	3.26	1009.638	1
2010-03-04 08:00:00	1.928	-7.596	-5.842	91	20.628	1009.983	1
2010-03-04 09:00:00	1.809	-7.292	-5.91	91	71.156	1010.292	1
2010-03-04 10:00:00	1.594	-7.19	-5.8	91	136.296	1010.629	1
2010-03-04 11:00:00	1.472	-7.276	-5.655	91	176.296	1011.175	1
2010-03-04 12:00:00	1.387	-8.207	-5.523	90.083	226.817	1011.683	1
2010-03-04 13:00:00	1.579	-8.303	-5.505	89.917	248.375	1012.129	1
2010-03-04 14:00:00	2.039	-7.81	-5.508	90.542	223.429	1012.583	1
2010-03-04 15:00:00	2.105	-8.043	-5.465	90.458	197.917	1012.937	1
2010-03-04 16:00:00	1.787	-7.709	-5.437	91.917	133.617	1013.192	1
2010-03-04 17:00:00	1.46	-7.578	-5.37	93	69.032	1013.483	1
2010-03-04 18:00:00	1.061	-8.166	-5.173	93	18.927	1013.929	1
2010-03-04 19:00:00	0.523	-8.844	-4.905	92.542	2.624	1014.246	1
2010-03-04 20:00:00	-0.128	-8.955	-4.63	91.083	0.695	1014.346	1
2010-03-04 21:00:00	-0.609	-9.176	-4.313	88.625	0.488	1014.446	1
2010-03-04 22:00:00	-0.969	-8.829	-4.145	88.833	0.342	1014.638	1
2010-03-04 23:00:00	-1.099	-8.223	-4.215	90.542	0.328	1014.846	1
2010-03-05 00:00:00	-0.852	-7.574	-4.512	91.375	0.305	1015.037	1
2010-03-05 01:00:00	-0.808	-6.969	-4.883	93	0.283	1015.383	1
2010-03-05 02:00:00	-0.63	-6.353	-5.315	93	0.096	1015.783	1
2010-03-05 03:00:00	-0.622	-5.848	-5.585	92.083	0	1016.092	1
2010-03-05 04:00:00	-0.898	-5.719	-5.855	90.542	0	1016.429	1
2010-03-05 05:00:00	-0.645	-5.173	-6.85	90	0	1016.883	0.88
2010-03-05 06:00:00	-0.324	-4.368	-8.582	90.458	0	1017.192	0.64
2010-03-05 07:00:00	0.388	-3.279	-10.865	91.917	2.271	1017.483	0.38
2010-03-05 08:00:00	1.905	-1.766	-11.713	89.333	39.947	1017.746	0.27
2010-03-05 09:00:00	2.518	-0.912	-10.678	81.792	141.617	1017.892	0.31
2010-03-05 10:00:00	2.278	-1.194	-9.23	75.708	211.663	1018	0.36
2010-03-05 11:00:00	2.578	-1.183	-8.31	71.167	274.504	1018	0.4
2010-03-05 12:00:00	3.511	-0.576	-7.608	68.083	360.767	1018.092	0.44
2010-03-05 13:00:00	3.518	-1.322	-5.872	64.708	387.337	1018.2	0.48
2010-03-05 14:00:00	2.239	-3.576	-4.137	56.958	409.854	1018.337	0.54
2010-03-05 15:00:00	0.698	-4.648	-3.307	51	365.7	1018.546	0.62
2010-03-05 16:00:00	0.329	-4.335	-3.513	48.25	235.317	1018.646	0.7
2010-03-05 17:00:00	0.57	-3.669	-4.385	55.542	102.368	1018.837	0.79
2010-03-05 18:00:00	0.286	-2.1	-5.955	76.708	26.848	1019.229	0.87
2010-03-05 19:00:00	0.054	-0.565	-8.098	86.083	3.672	1019.683	0.96
2010-03-05 20:00:00	0.401	-0.265	-11.855	84.083	0	1020.129	0.87
2010-03-05 21:00:00	0.899	0.044	-14.873	82.542	0.02	1020.537	0.58
2010-03-05 22:00:00	0.718	0.159	-16.267	81.542	0.024	1020.837	0.29
2010-03-05 23:00:00	0.194	0.053	-18.123	80.542	0.22	1021.183	0.11
2010-03-06 00:00:00	0.064	-0.011	-18.975	80.458	0.26	1021.537	0.07
2010-03-06 01:00:00	0.081	-0.009	-19.745	82.375	0.209	1021.792	0.02
2010-03-06 02:00:00	0.22	0.001	-20.775	82.167	0.247	1021.9	0
2010-03-06 03:00:00	0.287	0.031	-20.225	79.083	0	1021.992	0
2010-03-06 04:00:00	0.19	-0.02	-19.322	78	0	1022.192	0
2010-03-06 05:00:00	0.277	-0.029	-19.788	78.917	0.336	1022.3	0
2010-03-06 06:00:00	0.431	0.016	-20.715	78.625	0.397	1022.346	0
2010-03-06 07:00:00	0.426	0.095	-20.748	78.375	3.005	1022.583	0
2010-03-06 08:00:00	0.464	0.243	-20.192	82.292	45.351	1022.892	0.15
2010-03-06 09:00:00	0.745	0.26	-20.105	86.375	161.004	1023.138	0.49
2010-03-06 10:00:00	1.896	0.166	-18.34	80.208	294.512	1023.254	0.82
2010-03-06 11:00:00	3.012	-0.052	-14.437	67.792	393.529	1023.337	0.85
2010-03-06 12:00:00	3.396	-0.107	-9.973	62.625	457.771	1023.592	0.51
2010-03-06 13:00:00	3.431	-0.392	-7.06	60.083	478.087	1023.837	0.18
2010-03-06 14:00:00	2.983	-1.238	-5.225	58.542	453.383	1024.046	0.04
2010-03-06 15:00:00	3.117	-1.272	-4.695	58	389.587	1024.192	0.12
2010-03-06 16:00:00	3.342	-1.013	-5.685	58.458	286.067	1024.3	0.2
2010-03-06 17:00:00	3.09	-0.935	-6.015	67.25	135.181	1024.483	0.23
2010-03-06 18:00:00	1.997	-0.704	-6.415	82.042	23.905	1024.975	0.19
2010-03-06 19:00:00	0.581	-0.922	-7.593	87.542	2.101	1025.575	0.15
2010-03-06 20:00:00	0.788	-0.786	-9.92	86.542	0	1026.083	0.11
2010-03-06 21:00:00	1.324	-0.019	-13.31	86	0	1026.392	0.07
2010-03-06 22:00:00	1.085	0.165	-15.213	85.542	0	1026.546	0.02
2010-03-06 23:00:00	1.092	0.005	-16.065	84.542	0.447	1026.737	0.14
2010-03-07 00:00:00	1.053	-0.179	-16.535	84.917	0.842	1027.037	0.43
2010-03-07 01:00:00	0.534	-0.027	-16.66	86	0.686	1027.383	0.72
2010-03-07 02:00:00	0.622	-0.022	-18.247	84.625	0.691	1027.646	0.9
2010-03-07 03:00:00	0.607	-0.119	-19.158	82.083	0.376	1027.838	0.94
2010-03-07 04:00:00	0.139	-0.019	-18.85	84.208	0.729	1028.092	0.98
2010-03-07 05:00:00	0.204	0.011	-18.15	88	1.366	1028.2	1
2010-03-07 06:00:00	0.165	0.013	-16.135	87.083	0.596	1028.338	1
2010-03-07 07:00:00	0.002	0.001	-15.86	86.917	10.546	1028.638	1
2010-03-07 08:00:00	0	0	-15.945	88.458	52.431	1029.167	1
2010-03-07 09:00:00	0	0	-14.548	89.458	105.9	1029.692	1
2010-03-07 10:00:00	-0.027	-0.195	-12.855	91.833	157.883	1029.8	1
2010-03-07 11:00:00	-0.026	-0.406	-10.565	94	241.371	1029.8	1
2010-03-07 12:00:00	-0.51	0.543	-7.932	93.542	317.137	1029.8	1
2010-03-07 13:00:00	-0.669	1.098	-6.255	90.708	388.35	1029.754	1
2010-03-07 14:00:00	-1.054	1.473	-5.055	86.625	417.325	1029.517	1
2010-03-07 15:00:00	-1.233	2.127	-4.285	85.458	329.163	1029.162	1
2010-03-07 16:00:00	-1.301	2.525	-4.173	87.375	194.671	1029.046	1
2010-03-07 17:00:00	-1.34	2.827	-4.195	89.917	77.302	1029.054	1
2010-03-07 18:00:00	-1.13	3.032	-4.13	91.458	22.425	1028.862	1
2010-03-07 19:00:00	-0.622	3.041	-4.085	92.458	2.903	1028.563	1
2010-03-07 20:00:00	-0.043	2.388	-4.07	92.542	0.732	1028.354	1
2010-03-07 21:00:00	0.377	1.984	-3.95	92	1.194	1028.208	1
2010-03-07 22:00:00	0.771	2.641	-3.765	91.542	1.718	1027.825	1
2010-03-07 23:00:00	1.481	2.969	-3.502	89.625	2.468	1027.362	1
2010-03-08 00:00:00	1.827	2.737	-3.232	86.625	3.112	1027.246	1
2010-03-08 01:00:00	1.642	2.264	-3.012	85	3.41	1027.208	1
2010-03-08 02:00:00	1.762	2.088	-2.875	85	3.53	1026.779	1
2010-03-08 03:00:00	2.314	2.404	-2.742	84.542	3.479	1026.079	1
2010-03-08 04:00:00	2.671	2.158	-2.838	85.375	3.343	1025.563	1
2010-03-08 05:00:00	2.701	1.773	-3.175	86.083	3.236	1025.125	0.96
2010-03-08 06:00:00	2.835	1.778	-3.548	85	3.014	1024.525	0.88
2010-03-08 07:00:00	3.276	1.658	-3.78	83.167	6.757	1023.971	0.8
2010-03-08 08:00:00	3.9	1.423	-3.83	81	33.706	1023.608	0.79
2010-03-08 09:00:00	3.834	1.14	-3.842	78.708	106.928	1023.362	0.87
2010-03-08 10:00:00	3.226	0.895	-3.142	75.083	213.704	1023.017	0.96
2010-03-08 11:00:00	2.848	0.722	-2.025	71.25	303.525	1022.571	1
2010-03-08 12:00:00	3.252	0.927	-0.61	65.708	386.288	1021.888	1
2010-03-08 13:00:00	4.149	1.285	1.085	62.542	445.887	1020.987	1
2010-03-08 14:00:00	4.979	1.103	1.815	60.625	434.45	1020.179	0.88
2010-03-08 15:00:00	5.346	1.086	2.012	59.458	383.075	1019.388	0.64
2010-03-08 16:00:00	5.132	1.073	2.328	60.917	265.458	1018.671	0.38
2010-03-08 17:00:00	5.08	0.827	1.895	64.75	115.629	1018.354	0.25
2010-03-08 18:00:00	4.993	0.191	0.498	71.208	28.882	1018.392	0.25
2010-03-08 19:00:00	4.691	-0.071	-0.47	75	5.023	1018.546	0.25
2010-03-08 20:00:00	3.988	-1.831	0.605	75	1.153	1019.379	0.21
2010-03-08 21:00:00	1.279	-4.907	1.945	75	0	1020.712	0.13
2010-03-08 22:00:00	0.117	-5.275	1.207	70.417	0	1021.383	0.05
2010-03-08 23:00:00	1.414	-4.274	-0.323	65.458	0	1021.737	0
2010-03-09 00:00:00	1.64	-3.92	-1.147	66.458	0	1022.129	0
2010-03-09 01:00:00	1.645	-3.836	-2.025	66.542	0	1022.492	0
2010-03-09 02:00:00	1.863	-3.573	-3.238	69.208	0	1022.783	0
2010-03-09 03:00:00	2.221	-3.019	-4.58	79.875	0	1023.138	0
2010-03-09 04:00:00	3.19	-1.909	-7.055	83.417	1.615	1023.346	0
2010-03-09 05:00:00	3.637	-0.538	-9.022	84.417	3.264	1023.537	0.02
2010-03-09 06:00:00	3.114	-0.06	-9	92.917	2.229	1023.837	0.06
2010-03-09 07:00:00	2.839	-0.319	-9.065	92.625	6.814	1024.138	0.11
2010-03-09 08:00:00	2.743	-0.212	-8.64	84.125	57.639	1024.346	0.26
2010-03-09 09:00:00	2.901	-0.338	-7.41	71.417	178.575	1024.446	0.55
2010-03-09 10:00:00	3.335	-0.997	-6.013	63.708	313.125	1024.454	0.84
2010-03-09 11:00:00	3.83	-0.826	-4.155	58.708	411.471	1024.354	1
2010-03-09 12:00:00	3.955	-0.922	-1.655	53.708	465.725	1024.071	1
2010-03-09 13:00:00	4.655	-1.473	0.287	50.542	482.788	1023.846	1
2010-03-09 14:00:00	5.541	-1.451	0.832	48.625	457.354	1023.763	1
2010-03-09 15:00:00	4.953	-1.384	0.732	46.542	384.329	1023.508	1
2010-03-09 16:00:00	4.708	-1.244	0.345	46.458	281.592	1023.217	1
2010-03-09 17:00:00	4.986	-0.903	-0.59	49.292	138.632	1022.725	0.87
2010-03-09 18:00:00	4.915	0.035	-1.407	56.583	29.824	1022.446	0.58
2010-03-09 19:00:00	4.747	1.183	-1.345	60.625	6.805	1022.5	0.29
2010-03-09 20:00:00	5.572	1.418	-0.845	58.083	2.54	1022.5	0.13
2010-03-09 21:00:00	6.484	1.031	-0.612	56.542	1.73	1022.271	0.13
2010-03-09 22:00:00	6.937	0.852	-0.543	56.458	0.868	1021.817	0.13
2010-03-09 23:00:00	7.273	0.54	-0.528	57.917	0.431	1021.554	0.11
2010-03-10 00:00:00	7.158	-0.019	-0.185	59.458	0.141	1021.179	0.07
2010-03-10 01:00:00	7.171	-0.013	0.055	60.917	0.328	1020.571	0.02
2010-03-10 02:00:00	6.847	0.321	-0.305	62.917	0.628	1020.208	0
2010-03-10 03:00:00	6.152	0.721	-1.29	64.917	1.127	1019.825	0
2010-03-10 04:00:00	5.958	0.963	-2.092	66	1.521	1019.317	0
2010-03-10 05:00:00	5.941	0.98	-2.15	66.458	1.659	1018.963	0.12
2010-03-10 06:00:00	5.866	0.889	-2.37	67.917	1.506	1018.846	0.36
2010-03-10 07:00:00	6.033	0.621	-2.815	68.083	6.89	1018.946	0.62
2010-03-10 08:00:00	6.09	0.61	-2.665	66.083	56.673	1019.046	0.75
2010-03-10 09:00:00	6.007	0.635	-1.85	62.708	174.867	1019.146	0.75
2010-03-10 10:00:00	5.612	0.569	-0.6	58.167	308.729	1019.246	0.75
2010-03-10 11:00:00	5.03	0.728	1.01	53.708	410.237	1019.254	0.77
2010-03-10 12:00:00	5.267	0.919	2.538	48.25	474.354	1019.246	0.81
2010-03-10 13:00:00	5.77	1.099	3.352	45.917	467.45	1019.3	0.86
2010-03-10 14:00:00	5.498	1.066	3.625	47	428.767	1019.163	0.9
2010-03-10 15:00:00	5.633	1.053	3.765	47.917	390.879	1018.954	0.94
2010-03-10 16:00:00	6.391	1.659	3.78	50.375	307.85	1018.763	0.98
2010-03-10 17:00:00	6.237	1.737	3.465	55.208	176.4	1018.6	1
2010-03-10 18:00:00	5.402	1.294	2.6	62.667	50.958	1018.6	1
2010-03-10 19:00:00	4.517	1.192	1.478	69.75	10.273	1018.508	1
2010-03-10 20:00:00	4.089	0.858	0.425	73.917	2.149	1018.308	0.85
2010-03-10 21:00:00	4.53	0.754	-0.288	76.833	1.607	1018.154	0.51
2010-03-10 22:00:00	4.616	1.058	-0.695	79.917	2.411	1017.825	0.18
2010-03-10 23:00:00	4.524	1.28	-1.165	81.458	2.945	1017.317	0
2010-03-11 00:00:00	4.197	1.282	-1.895	83.833	3.255	1016.871	0
2010-03-11 01:00:00	3.77	1.269	-2.45	86.458	3.146	1016.371	0
2010-03-11 02:00:00	3.89	1.333	-2.87	87.917	3.208	1015.871	0
2010-03-11 03:00:00	4.257	1.241	-3.19	89	3.226	1015.325	0
2010-03-11 04:00:00	4.126	1.16	-3.435	89.917	3.218	1014.679	0
2010-03-11 05:00:00	4.58	1.251	-3.46	91.458	3.298	1014.025	0.08
2010-03-11 06:00:00	5.076	1.083	-2.905	92	2.554	1013.242	0.24
2010-03-11 07:00:00	4.734	0.967	-2.635	91.542	14.29	1012.471	0.41
2010-03-11 08:00:00	4.853	0.98	-2.583	90.083	58.449	1012.017	0.5
2010-03-11 09:00:00	5.264	1.244	-2.345	88.083	131.8	1011.571	0.5
2010-03-11 10:00:00	5.578	2.021	-1.83	85.625	240.458	1010.888	0.5
2010-03-11 11:00:00	6.505	2.019	-1.192	83.542	348.329	1010.217	0.54
2010-03-11 12:00:00	7.335	2.103	-0.452	81.167	384.483	1009.587	0.62
2010-03-11 13:00:00	7.735	2.59	0.252	79.458	405.504	1008.687	0.7
2010-03-11 14:00:00	8.245	2.4	0.865	77.25	395.971	1007.833	0.73
2010-03-11 15:00:00	8.072	1.991	1.248	74.917	311.883	1007.079	0.69
2010-03-11 16:00:00	7.352	2.024	1.297	76.458	227.779	1006.425	0.65
2010-03-11 17:00:00	6.445	2.028	1.262	78.833	130.168	1005.779	0.63
2010-03-11 18:00:00	6.555	1.566	0.872	82.375	43.455	1005.308	0.63
2010-03-11 19:00:00	6.469	1.401	0.402	84.917	8.427	1005.017	0.63
2010-03-11 20:00:00	5.866	1.402	0.245	86.458	2.518	1004.617	0.65
2010-03-11 21:00:00	5.434	0.962	0.213	87	1.919	1004.171	0.69
2010-03-11 22:00:00	5.375	0.522	-0.005	87.458	1.175	1003.854	0.73
2010-03-11 23:00:00	5.422	-0.192	-0.18	88	0.405	1003.571	0.79
2010-03-12 00:00:00	5.024	-0.701	-0.083	88.917	0	1003.117	0.87
2010-03-12 01:00:00	4.445	-0.677	0.093	90.917	0	1002.9	0.96
2010-03-12 02:00:00	3.94	-1.23	0.447	92.458	0	1002.9	1
2010-03-12 03:00:00	2.633	-3.439	1.015	92.083	0	1003.313	1
2010-03-12 04:00:00	0.317	-4.79	1.103	91.917	0.048	1003.983	1
2010-03-12 05:00:00	-0.553	-4.983	0.56	93	0.056	1004.521	0.98
2010-03-12 06:00:00	-1.577	-4.833	0.105	92.083	0.143	1005.267	0.94
2010-03-12 07:00:00	-2.107	-4.91	-0.292	90.083	7.443	1005.929	0.9
2010-03-12 08:00:00	-1.579	-4.938	-0.528	88.542	38.159	1006.475	0.88
2010-03-12 09:00:00	-1.254	-4.715	-0.568	86.167	96.125	1007.121	0.88
2010-03-12 10:00:00	-1.193	-4.895	-0.435	83.083	179.929	1007.683	0.88
2010-03-12 11:00:00	-0.694	-5.086	-0.37	76.958	281.046	1007.992	0.76
2010-03-12 12:00:00	-0.022	-5.314	-0.215	62.292	391.433	1008.146	0.52
2010-03-12 13:00:00	0.061	-5.563	0.035	51.542	484.479	1008.154	0.26
2010-03-12 14:00:00	-0.179	-4.976	0.33	49.625	494.463	1008.008	0.13
2010-03-12 15:00:00	0.642	-4.353	0.525	45.25	425.95	1007.671	0.13
2010-03-12 16:00:00	2.503	-3.825	0.275	40.625	322.825	1007.217	0.13
2010-03-12 17:00:00	3.394	-2.413	-0.535	42.667	173.338	1006.862	0.13
2010-03-12 18:00:00	3.281	-1.025	-1.88	58	44.574	1006.608	0.13
2010-03-12 19:00:00	2.178	0.385	-3.608	76.042	7.356	1006.317	0.13
2010-03-12 20:00:00	0.988	0.648	-5.165	80.167	0	1006.008	0.13
2010-03-12 21:00:00	1.752	0.32	-5.422	73.417	0.395	1005.763	0.13
2010-03-12 22:00:00	2.744	0.305	-5.515	65.25	0.528	1005.417	0.13
2010-03-12 23:00:00	3.075	0.213	-7.085	63.833	1.34	1004.925	0.11
2010-03-13 00:00:00	3.087	0.177	-8.563	66.458	1.822	1004.371	0.07
2010-03-13 01:00:00	2.401	0.177	-9.045	73.875	0.383	1003.825	0.02
2010-03-13 02:00:00	1.769	0.043	-8.81	82.917	0.343	1003.317	0
2010-03-13 03:00:00	1.633	0.084	-8.775	83.542	0.541	1002.963	0
2010-03-13 04:00:00	1.897	-0.084	-9.025	84.833	1.646	1002.708	0
2010-03-13 05:00:00	2.336	-0.342	-9.35	87	2.838	1002.417	0.02
2010-03-13 06:00:00	1.899	0.105	-9.612	87	1.28	1002.108	0.06
2010-03-13 07:00:00	1.601	0.175	-10.26	87.458	9.359	1001.908	0.11
2010-03-13 08:00:00	2.99	-0.122	-9.29	79.75	78.436	1001.8	0.13
2010-03-13 09:00:00	3.471	-0.391	-7.132	69.083	213.825	1001.8	0.13
2010-03-13 10:00:00	2.69	-1.196	-4.51	65.25	343.721	1001.754	0.13
2010-03-13 11:00:00	3.122	-3.165	-1.735	58.333	438.367	1001.654	0.13
2010-03-13 12:00:00	3.896	-4.637	-0.007	52.167	470.163	1001.554	0.13
2010-03-13 13:00:00	4.185	-4.745	0.725	48.167	514.737	1001.454	0.13
2010-03-13 14:00:00	4.322	-4.874	1.233	43.708	573.667	1001.4	0.13
2010-03-13 15:00:00	3.254	-5.337	1.312	40.542	443.238	1001.308	0.13
2010-03-13 16:00:00	0.825	-4.767	1.27	41.375	267.779	1001.108	0.13
2010-03-13 17:00:00	-1.046	-2.889	1.17	47.125	166.483	1001	0.13
2010-03-13 18:00:00	-1.621	-0.603	0.462	63	53.303	1001	0.13
2010-03-13 19:00:00	-0.584	1.11	-1.315	77.833	6.213	1000.954	0.13
2010-03-13 20:00:00	0.228	1.025	-4.393	81.375	0	1000.717	0.11
2010-03-13 21:00:00	1.609	-0.105	-7.575	83.458	0.324	1000.362	0.07
2010-03-13 22:00:00	3.841	-0.783	-8.528	73	0.74	1000.108	0.02
2010-03-13 23:00:00	5.144	-0.618	-7.912	57.708	1.609	999.862	0
2010-03-14 00:00:00	5.232	-0.638	-8.225	57.292	2.543	999.608	0
2010-03-14 01:00:00	5.479	-1.13	-8.673	61.833	1.742	999.408	0
2010-03-14 02:00:00	5.331	-1.363	-8.815	64.458	1.005	999.163	0
2010-03-14 03:00:00	5.337	-1.839	-8.287	65.458	0.636	998.862	0
2010-03-14 04:00:00	5.512	-2.487	-7.017	66.917	0	998.563	0
2010-03-14 05:00:00	5.451	-3.23	-6.39	68.458	0	998.354	0.15
2010-03-14 06:00:00	5.625	-4.495	-5.492	76.333	0	998.621	0.49
2010-03-14 07:00:00	3.817	-6.22	-4.665	86.833	6.595	999.458	0.82
2010-03-14 08:00:00	0.818	-6.175	-4.462	86.708	77.141	1000.229	0.87
2010-03-14 09:00:00	0.91	-5.947	-4.147	78.958	220.875	1000.683	0.58
2010-03-14 10:00:00	2.144	-6.646	-3.603	66.583	346.137	1001.083	0.29
2010-03-14 11:00:00	3.527	-6.971	-3.2	55.792	444.667	1001.483	0.13
2010-03-14 12:00:00	4.663	-6.772	-2.908	48.333	518.233	1001.7	0.13
2010-03-14 13:00:00	4.516	-6.346	-2.515	41.25	538.279	1001.746	0.13
2010-03-14 14:00:00	4.526	-5.62	-2.025	34.792	515.579	1001.708	0.13
2010-03-14 15:00:00	4.736	-5.792	-1.652	30.542	449.187	1001.554	0.13
2010-03-14 16:00:00	4.142	-5.616	-1.185	30	345.754	1001.592	0.13
2010-03-14 17:00:00	3.219	-4.034	-1.215	33.667	181.065	1001.7	0.15
2010-03-14 18:00:00	2.167	-2.137	-2.668	43.042	41.943	1001.792	0.19
2010-03-14 19:00:00	1.565	-1.228	-4.985	55.875	8.055	1001.992	0.23
2010-03-14 20:00:00	0.96	-0.547	-5.965	70.875	0.032	1002.1	0.21
2010-03-14 21:00:00	0.66	0.291	-6.878	80.375	0.038	1002.054	0.13
2010-03-14 22:00:00	0.761	0.239	-8.795	80.625	0.259	1001.954	0.05
2010-03-14 23:00:00	1.146	-0.127	-8.965	73.958	0.563	1001.946	0.15
2010-03-15 00:00:00	2.072	-1.174	-7.745	67.083	0.66	1002	0.49
2010-03-15 01:00:00	2.424	-2.049	-6.755	71.958	0.905	1002	0.82
2010-03-15 02:00:00	2.22	-1.345	-7.59	81.75	2.272	1002.046	0.87
2010-03-15 03:00:00	2.161	-0.2	-8.462	85.458	3.575	1002.1	0.58
2010-03-15 04:00:00	1.996	-0.137	-8.055	83.25	3.691	1002.192	0.29
2010-03-15 05:00:00	1.902	-0.277	-7.418	81.833	4.031	1002.392	0.13
2010-03-15 06:00:00	2.039	-0.301	-6.77	81.25	4.498	1002.638	0.13
2010-03-15 07:00:00	2.364	-0.33	-6.88	73.875	15.951	1002.983	0.13
2010-03-15 08:00:00	3.264	-0.261	-7.445	67.167	79.937	1003.337	0.13
2010-03-15 09:00:00	2.957	-0.423	-6.92	64.083	202.725	1003.638	0.13
2010-03-15 10:00:00	1.828	-0.707	-4.655	61.625	339.292	1003.937	0.13
2010-03-15 11:00:00	1.256	-1.673	-2.388	59.083	459.7	1004.237	0.13
2010-03-15 12:00:00	1.44	-1.948	-0.987	56.167	483.042	1004.583	0.13
2010-03-15 13:00:00	1.19	-2.322	-0.385	53.083	426.712	1004.892	0.13
2010-03-15 14:00:00	0.725	-3.074	-0.325	50.167	418.467	1005.046	0.17
2010-03-15 15:00:00	1.717	-2.853	-0.51	45.708	364.208	1005.146	0.25
2010-03-15 16:00:00	3.39	-2.421	-0.535	42.083	321.858	1005.246	0.34
2010-03-15 17:00:00	3.706	-2.086	-0.875	44.208	237.417	1005.346	0.36
2010-03-15 18:00:00	2.572	-0.976	-1.768	58.083	52.205	1005.492	0.32
2010-03-15 19:00:00	1.296	0.416	-3.695	75.042	11.38	1005.646	0.27
2010-03-15 20:00:00	0.517	0.751	-6.105	78.708	0	1005.563	0.29
